0,1
COMMENTS,STQZ 46-47
Comments,STRAIGHT BEDROCK
Comments,Straight into mottled calcrete.
Comments,Straight into ultramafic hangingwall.  BOCO at 16 metres.
Comments,straight into weathered granitoid.
Comment,Strained ca altered AMY
Comment,"""Strained Ca altered f'spar, rarely to 10mm and occasional subrounded qz"""
Comment,Strained clasts
Comment,"""Strained clasts, abundant small-med sized qz crystals"""
Comment,"""Strained clasts, primary texture largely destroyed"""
Comment,Strained clt altered clasts
Comment,"""Strained clt altered clasts becoming more abundant down hole, <3mm sub to euhedral f'spar occasionally visible, <3mm subrounded Qz"""
Comment,Strained clt altered clasts largely define foln
Comment,"""Strained clt altered clasts, occasional <6mm ghosted f'spar laths visible"""
Comment,"""Strained clt altered clasts, rare si altered clasts, numerous v small py veinlets in a g'mass containing abundant clt altered clasts after f'spar"""
Comment,Strained foliation parallel Ca altered ghosted f'spar and subrounded <5mm qz
Comment,Strained foliation parallel clt altered clasts ? After f'spar
Comment,"""Strained foln parallel clt altered clasts and f'spar phenocrysts, rare <2mm qz"""
Comments,Strained gabbro
Comment,Strained partly Ca altered f'spar and subrounded <5mm qz. Wispy flecks of biotite
COMMENTS,strained qtz vn
COMMENTS,strained qz vn
Comments,?str.altered ultramafic-contact metam / or basic rock
Comments,Str alt'n diss QzPy
COMMENTS,STRANGE FORM OF PYRITE/PYRHOTITE PRESENT
Comments,STRANGE LOOKING POSSIBLY ALTERED UUN
COMMENTS,strange mottled white and green-brown ?porph
Comments,STRANGE SIF GREY CHERT MAFIC LOOKING
Comments,Strataform talc veining.
Comments,Strataform talc veining. 
Comments,strat of diamond. Lacks significant qtz
Comments,straw yellow color due to intense grunerite development as fine felted needle xls; finely bedded at mm scale; weak to strongly magnetic; at 332.24 centred on 2cm wide black  vitreous graphitic unit
Comments,Straw yellow Fe-silicate appears near Fw and % increases towards Fw contact
Description,"""Str. banded and folded CH in Aci_C,  0.5-20mm bands, low GU%"""
Description,"""Str. banded, CH-dominant, higher YE-GR GU content, minor folding"""
Comments,str bio-graph?-phlog-py schist
Comments,STR. Biotitised MA
Comment,"""str ca alt fs in gygn matrix; sericitic near top, abundant small ca alt spots throughout"""
Comment,str chlor slst grading down into pumice sdst; qtz veined in upper half
Comment,"""str chl, slst /sdst; some cs and fine qtz"""
Comments,STR CL ALT
Comment,str clt-alt top with ccp veining; si-clt alt sdst/granule sdst at base;
Description,"""Str. crackle brecciated CH layer within greater fault zone environment, dissem Py"""
Description,"""Str. cyclic banding, thinner bands, g/s decr. over interval, CL% incr. over interval"""
Description,"""Str. deform., incr. Avqt+CB-PY-PO%, major Avqt+CB-PY-PO: 92.40-92.55, 93.37-93.40, 94.36-94.50m"""
comments,str def (syn-sed & tecton).  Si lam dominant
Comment,str disrupted-bx'd; chlor slst with silic clasts/inclusions; some clasts si/ca alt
Comments,streakey ; bedding parallel shear with abundant mirror like surfaces; slickensided; 5% pyrrhotite; broken
Comment,STREAK RDBR
Comments,"streaky, flat, finely schistose"
Comments,streaky; wispy with elongated stretched out quartzite bed fragments; and rapid changes in schistosity; with 15% irregular quartz veining
Comments,strengthening mnt
Comment,STRETCHED 20mm SI DAC CLASTS IN DAC GMASSS
Comment,"""Stretched angular clt and si/se altered clasts, ghosted to clt altered f'spar and minor py associated with si/se altered clasts, foliation intensity increases downhole and defined by wispy clt and stretched clasts"""
Comment,"""STRETCHED ANGULAR CLT CLASTS, DECREASING IN SIZE DOWNHOLE"""
Comment,Stretched Ca altered flecks. Small interval of brecciated slst as above
Comment,stretched chlorite replacement phenocrysts
Comment,"""Stretched clasts altered to clt, angular and subangular."""
Comment,Stretched clt altered clasts & minor subrounded to stretched siliceous clasts
Comment,Stretched Clt altered flecks
Comment,Stretched clt altered flecks possibly after feldspar
Comment,"""stretched CLT alt phenos, occasional stretched silica clasts"""
Comment,"""STRETCHED CLT AND SI CLASTS UP TO 10mm, COMMON QZ"""
Comment,"""STRETCHED CLT BLEBS AND SE WISPS DEFINE FOLIATION, PATCHY ALT, ZONES OF STRONG SI ALT, COMMON QZ 2-8mm"""
Comment,"""STRETCHED CLT BLEBS, ROUNDED SI CLASTS AND SOME QZ"""
Comment,"""STRETCHED CLT CLASTS 10mm, ROUNDED SI CLASTS 3-5mm, MINOR QZ"""
Comment,"""STRETCHED CLT CLASTS IN SILICEOUS MATRIX, ABUNDANT VARIABLY SIZED ANGULAR QZ GRAINS UP TO 4mm"""
Comment,"""STRETCHED CLT CLASTS UP TO 15mm PARALLEL FOLIATION, VARIABLY DISTRIBUTED SUBROUNDED SI CLASTS 10mm"""
Comment,"""STRETCHED CLT CLAST UP TO 20mm, INTENSE SI ALT AND 10mm SI CLASTS, COMMON 1-2mm QZ"""
Comment,STRETCHED DAC AND SI CLASTS 12mm IN FOLIATED SI-SE MATRIX
Comment,stretched dacite and siliceous clasts
Comment,Stretched patchy feldspar zones
Comment,stretched phenocrysts define foliation
Comment,stretched subrounded siliceous clasts in a chlorite rich groundmass
Comment,"""STRETCHED SUB ROUNDE SI CLASTS MOSTLY 12mm, LESS SUB ANG TO SUB ROUNDED CLT CLASTS UP TO 20mm IN VARIABLY POR CLT MATRIX, 0.5m ZPNE OF WEAK SHEARING WITH QZ-SE VEINING"""
Comment,stretched thin phenos (fels?) and rounded blueish QZ in fine grained siliceous g/mass
Comment,Stretched to subang porphyritic clt altered dac clasts & less abundant siliceous subang porphyritic clasts in a si-clt (?) altered g'mass
Comments,stretch pebble conglomerate
Comments,str Fe
Comment,Str feo alt and some se alt in sap clays and qtz
Comments,STR FEOX CLAY MIN FAGS
Comments,STR FEOX CLAY MIN FRAGS
Comments,STR FEOX FOL
Lith_Desc,Str. ferricreted clays
PRIM_DESCP,STR FERR SAP
PRIM_DESCP,STR FERRUG CLAY
PRIM_DESCP,STR FERRUG LAYER
PRIM_DESCP,STR FERRUG SAP
Comments,STR FOL
Comment,str fol and clasts<200mm elong/stretched // fol in Se alt g'mass; perv Ca & wispy Clt alt of clasts or Fe alt I/p; mnr dissem mag<0.5mm in some Fe alt clasts
Comments,STR FOL BK COATED
Comment,str fol bx
Comment,"""str fol - bx dolerite fault zone, common qtz +/-carb vn, v broken core"""
Comment,str fol bx; some chlor clasts// fol; some clasts fs-phyric
Comment,str fol & carbqtz vn through Se/Clt/Ca alt FSPH dac; dissem leucoxene<.5mm; where vis feld<5mm elong//fol; mnr mag dissem in some carb vn
Description,Str. fol.. c/g sheared mafic/intermed? Abundant QT and later interstitial CB?
Comment,"""str fol chl carb alt dolerite with chilled margins & erratic upper contact with dacite volc bx, sub rdd FSPH clasts<70mm pref silic alt, feld<4mm alt to chl"""
Comments,STR FOL CLAYEY
Comments,STR FOL CLAYEYE
Comments,STR FOL CLAYEYLAYEY
Comment,str fol Clt & Se alt FSPH dac; partly stretched & aligned fol // feld are better pres though Ca alt; wispy Clt & Se; perv wk-mod Se alt with mnr patchy str Se; occasional scattered qtz phenos as above
Comment,"""str fol dac bx, ang-sub ang elong // fol, silic, ser & rarely chl alt, patchy carb alt after feld, fol defined by wispy ser alt"""
Comment,"""str fol dac, ca +/- clt altered f'spar, foln defined by elongate patches to wisps of clt and ca, <2mm qz, 553.8-553.85m v.f.g clt alt band - ?dlt, ext caqz veining on downhole contact"""
Comment,"""str fol dac -dac bx; poss fol related patchy Clt & Ca alt gives a ?pseudo bx appaerance; feld not well pres, generally stretched & Ca alt; more apparent within Clt alt patches; 572.5-582m occasional stretched Si/Se alt clasts"""
Comment,"""str fol dac; fedl poor pres elong // fol, chl alt flecks after feld and mnr zones subhedral carb alt feld; 471.2-471.4 fault gouge"""
Comment,"""str fol dac; fol overprints FSPH, patchy wispy-spotty Clt I/p after feld?; incr perv Clt alt downhole; perv wispy Se alt defines fol; fol sub // core axis I/p; 628.7 to EOH incr fract & shear // fol, disrupted -boudin qtz carb vn"""
Comment,"""str fol dacite, angular CLT clasts<8mm elongate // fol, patchy rare QZPH qtz<4mm, FSPH overprinted-ghosted, 628.4-628.8 qtz carb vn filled shear // fol"""
Comment,str fol dacite bx; V ang clasts<50mm finer down hole; clasts entirely Clt alt or wispy Clt alt all elong // fol; Ca alt stronger in clasts; fol obscures clast margins; Se alt decr down hole gives way to Clt alt
Comment,Str fol dacite / dacite bx.
Comment,"""str fol dacite FSPH preserved I/p feld<4mm, str perv silic alt, wispy chl alt defines fol, patchy ser alt up hole more chl at base, common stringer pyr at top, mnr ser alt shear at contact of DLT"""
Comment,str fol dacite mnr FSPH preserved in part
Comment,"""str fol dacite patches FSPH preserved feld<4mm, gradational contacts between fol & FSPH dacite, patchy silic alt in vein haloes, mnr QZPH I/p qtz <2mm"""
Comment,"""str fol dacite patches relict FSPH feld<4mm alt to ser & chl, bands VBX subrdd clasts <20mm alt to silic/ser, inc ser & silic patches downhole, chl & ser alt defines fol, dis sub-euhedral pyr<2mm"""
Comment,"""str fol dacite patches str ser or chl alt, vcomm dissem euhedral pyr<2mm, wk FSPH pres I/p feld<3mm"""
Comment,"""str fol dacite? Str wispy ser alt defines anastomosing for, str perv carb/silic alt overprints original fabric, scattered dk grey carbonate veins"""
Comment,"""str fol dacite, tr dissem subrdd qtz<2mm, 935.4 & 927.5 black acic toumaline in qtz carb vn, frc & broken groung 932-932.1, 950.1-952.2, 977.4-977.85"""
Comment,"""str fol dacite wispy CLT defines anast fol, VBX? Bands str alt by SE&SI, CLT matrix - gradational boundaries to clasts suggests matrix simply alt text, rare FSPH preserved, 977-978m jigsaw bx infill qzca vn"""
Comment,"""str fol dacite wk FSPH in part otherwise fabric overprinted by fol & alt, common subrdd qtz<1mm, wispy CLT // fol, wk banding in part // fol"""
Comment,"""str fol dac patches str chl alt +/- ser alt defines fol, I/p fol//core axis, 635.2-636.3 mjr qtz carb vn zone assoc str ser alt"""
Comment,str fol dac/poss bx (as above)
Comments,Str fol-d chips Cl schist
Description,"""Str. folded, boudinage present, incr. g/s, localised deform. event"""
Comment,str fol; dissem po-mgt; strongly magnetic
Comment,str fol f-mg SLST? Ser alt of mica defining fol
Comments,STR FOL FNGN
Comment,"""str fol-fol dacite FSPH preserved - ghosted I/p feld<6mm, volc bx I/p ang clasts<50mm elongate//fol (clasts50x15mm) wk lim on frc none below 122, 121.25m mnr chalco remob in vuggy qtz carb vn"""
Comments,STR FOL FRAGS CLAYEY
Comment,str fol FSPH dac feld<5mm overprinted by fol; wispy Clt alt defines fol//core axis; qtz carb vn at boundaries shear zone with strong Se alt selv
Comment,"""str fol FSPH dac; feld<7mm ghosted & Ca alt I/p, overprinted by fol; wispy Clt alt // fol; patchy Se alt assoc with fault zone 543-545; cockscomb qtz vn I/p assoc fault zone; sharp end to fol downhole"""
Comment,"""str fol FSPH dacite at top; dac/dac bx, FSPH 1-3mm: dk gy wisps/bands//fol; fol bands pale gy; these clasts elong//fol; more ang/irreg blocks in middle & base; poss hya or dac rubble/flow margin now mod-str fol"""
Comment,str fol FSPH dacite; chl alt feld<6mm elong//fol; feld destroyed in light pink FE alt zones (biot alt?); perv carb & ser alt
Comment,"""str fol FSPH dacite feld preserved I/p wk QZPH qtz subrdd <2mm, wispy chl alt overprinted by ser alt I/p, patchy silica alt - perv I/p or vein haloes, comm dissem ang white spots<1mm-carb alt"""
Comment,"""str fol FSPH dacite ghosted feld<8mm euhedral in part elongate// fol, wispy & perv CLT gives fol, 773.2-774.6 mjr shear infill qtz carb chl sub // core axis"""
Comment,"""str fol FSPH dacite, patchy preservation FSPH in elongate zones // fol- in parts looks like bx clasts, wispy CLT defines anasto fol, pref SI of clasts"""", 991-993m scattered stringer pyrite"""""""
Comment,"""str fol FSPH dacite - pseudo bx clasts"""" elong // fol<30mm coarsens at base; 1-3mm FSPH pres in some clasts feld carb alt; wispy ser alt//fol; patchy-perv ser/carb alt of dacite"""""""
Comment,"""str fol FSPH QZPH dacite feld preserved I/p <4mm often chl alt selv, wispy chl & patchy perv ser defines fole, ser stronger in vn selv, common fg pyr(<0.5mm) dissem in stringer/bands // fol"""
Comment,str fol FSPH & QZPH dac; patchy stretched aligned & Ca alt feld only-largely destroyed; scattered 1-2mm subrdd- subang qtz; fol defined by phenocryst alignment & wispy alt; elongate Clt flecks; perv Se alt
Comment,"""str fol fs/qzph dac. Stretched, rarely well preserved fs, <2-3mm fractured qtz.  Strectched clt and Ca alt flecks/wisps poss after fs in a patchy Ca and wiapy Se alt matrix"""
Comments,STR FOL GYBL COL
Description,"""Str. foliated, poor recovery + RQD due to heavy core fracturing"""
Comments,str fol/lam alt basalt
Comments,STR FOL LESS CLAYEY
Comment,str fol margin of crystal rich dacite; fol decr downhole; feld close to contact obscured by Ca+/-Clt alt; abund partly Ca alt & stretched feld downhole in  wispy Clt alt matrix; generally<3mm subrdd partly frc qtz
Comment,str fol mild clt dacite/dacitic sdst-granule bx; minor slst remnants?
Comments,STR FOL MIN FRAGS
Description,Str. fol. mixed Aan and lam. CH bands
Comment,"""str fol, oriented/elongated felsic clasts in dk gygr gmass"""
Comments,STR FOL OX
Comments,STR FOL PALE CB? ALT
Comment,Str FOL perv - wispy SE alt DAC with wispy CLT // FOL; anastomosing fol I/p around subrdd peb < 20mm.
Description,Str. fol. possible mafic sed of shreared Aan/Abv
Comment,"""str fol QZPH dacite, qtz<2mm, patchy wispy chl alt anastomosing //fol"""
Comment,str fol QZPH & FSPH dac; feld largely destroyed; rare Ca alt feld apparent; 1-2mm qtz phenos; elong Clt alt flecks/patches less abund than above interval; mnr wispy py assoc with wispy Se alt
Comment,"""str fol QZPH FSPH dacite mnr-abund subrdd qtz<2mm, patchy preserved feld<4mm, patchy ser & silic alt strongest on vn selv, ser & chl alt defines fol"""
Comment,"""str fol QZPH rhyodac-fol rhyodac volc bx, subrdd qtz<7mm & subrdd clasts<30mm form augen with anastomo fol defined by ser & chl alt, patchy silic alt of clasts, qtz poor at top, comm diss sulph clots<3mm"""
Comment,"""str fol QZPH rhyodacite-fol defined by perv ser alt, subrdd qtz<8mm, mnr silic alt clats<30mm form augen, comm diss sulph clots<3mm, mnr string sphal assoc gal, wispy chl alt // fol increases at base"""
Comment,str fol SDST-SLST with abund string pyr; bx-pby at base rdd-subang silic clasts <20mm in chl or ser alt g'mass
Comment,"""str fol Se alt FSPH & QZPH dac; fol defined by elongate Clt patches & wispy Se/Clt; feld largely destroyed, rare elong Ca feld pres; qtz phenos 1-2mm scattered throughout"""
Comment,"""str fol Se, Clt & Ca alt QZPH dac; feld destroyed, abund Ca alt specks throughout g'mass; elong Clt alt flecks/patches; scattered qtz phenos; mnr stringer-wispy pyr often assoc with wispy Se"""
Comment,"""str fol Se+/- Si alt dac; feld largely destroyed, Ca alt clasts prob ex feld; wispy-elong patches of Clt define fol; 501.15 & 501.25 thin dolerite (<15mm width)"""
Comments,STR FOL SHD
Comments,STR FOL SHD BSLT/UMF?
Comments,STR FOL SHD BSLT WH QTZ
Comment,Str - fol sheared dacite; wispy clt / se // fol; broad open folds in fol - // core axis I/p; patchy large qtz qtz vn truncates fol.
Comments,STR FOL SL HM BK FRAGS
Comments,STR FOL SML FRAGS TALKY FEEL
Comments,STR FOL SMOOTH TEX
Comments,STR FOL SOFT
Comments,STR FOL SOFT MIN CHIPS
Comments,STR FOL SOFT TALK FEEL TO SAMP
Comments,STR FOL SOFT TALKY SAMPLE
Comments,STR FOL SPOTTY SML PLATTY RAGS
Comments,STR FOL SPOTTY SMOOTH TEX
Comments,STR FOL SPOTTY TALK FEEL TO SAME
Comments,STR FOL SPOTTY TEX
Comments,STR FOL SPOTY TEX
Comment,"""Str fol str chl / qtz - seri healed zone, prob dacite - slst  - granule bx band."""
Description,"""Str. fol., str. schistose, BI-QT-SE-CL schist"""
Comment,"""str fol, str sericitic chlor flecked, foln 20-35 to axis locally sub//"""
Comments,STR FOL TALKY
Comments,STR FOL TALKY000000000000
Comments,STR FOL TALKY FEEL TO SAMPLE
Comments,STR FOL TALKY SOFT
Comments,STR FOL TALKY SPOTTY TEX
Comment,str fol top; fs dac with abundant irreg ca veins; fs variably visible/preserved; locally autobx; fs more altered with depth
Comments,STR FOL TO SHD
Comments,STR FOL TO SHD MIN WH CLAY
Comments,STR FOL TO SHD OX
Comments,STRFOL TO SHD TALKY SURF SPOTT
Comment,"""str fol upper 50cm with sharp (broken, clayey; AQUIFER?) contact with underlying dlt; non-magnetic"""
Comment,str fol volc bx-darker Clt alt subang clasts<120mm in paler Se? alt g'mass; patchy-wispy Clt after feld//fol; perv Ca alt g'mass & clasts; 812.5m mnr shear sub//fol assoc wispy-fract controlled Se alt // fol
Comment,str fol with ghosted feld
Description,"""Str. fol. wk. banded AM, increased BI-SE-CL%"""
Comment,"""str fol wk FSPH VDAC, feld <3mm ghosted"""" or destroyed, wispy CLT defines perv anast fol of g'mass (gives C-S fabric suggests east block up), 990.3-993.4m bx? Clasts // fol subrdd in part but overprinted by fol"""""""
Comment,"""str fract mas FSPH dac; abund irreg qtz vn incr downhole to form matrix of breccia"""""""""""
Comment,"""str fract mas Si alt fsph dac, common Ca vn, py stringer, minoe Se al fract, patch str Si alt vn selv; bx zones <40cm ang-subang clast supp, fs <3mm Ca alt"""
description,STR. FUCHSITE
Comment,"""strgly fol top to 815m with few visible fs; mnr fol in centre with large fs to 10mm some elongated in fol other squarish and well formed; strgly fol basal 15m with elongated chloritic fs, more chl in gmass.  Poss intrusive."""
Comments,Strg Mt. Hard rock. Habit : 50% fnely bedded & 50% coarsely bedded ( in Bmm).
Description,"""Str. gneissic foliation, minor intervals of Aan and Asg, non mag."""
COMMENTS,str. goeth. clays
COMMENTS,str. goeth/ferr. clays
COMMENTS,str. goethitic clays
COMMENTS,str. goeth. saprock
COMMENTS,str. goethtic saprolite?
Comments,STR HM ALT
Comments,STR HM ALT FOL TO SHD
Comments,STR HM ALT WK FOL HARD
Lith_Desc,striated mylonitic qz
Comments,STR IND CLAYS
Lith_Desc,Str. Indurated ferrug clays
Lith_Desc,Str. Indurated saprolite
Lith_Desc,Str. Indurated saprolite. Bright yellow
Lith_Desc,"string+dissem FeS,predom,py"
Comments,stringer
Comments,Stringer and disseminated sulphide
Comment,"""STRINGER PY-CCP IN SIL & CLT ALT BA SDST, SILICIFIED RIP UP CLASTS OF SLST"""
Comments,Stringer pyrite at lower contact
Comments,stringer qchlpy
Comment,STRINGER QTZ OR META - SED?
Lith_Desc,stringer qz & crystal tuff?
Lith_Desc,stringers
Comments,stringers and blebby dissem py following mod angle foliation terminates downhole in shear/vein
Comment,STRINGERS AND BLEBS OF SILICA IN LAG AND CLAY
Comments,stringers and chert interlaminated
Comments,stringers are qz epidote with chlorite alteration and elongated xenoliths
Comment,Stringers of FG PY
Comment,"""Stringers of Py and Po, abundance of f'spar phenocrysts increased from above interval"""
Comment,Stringers of pyrite in fine sandstone.
Comment,STRINGERS OF VERY FINE PYRITE
Comment,STRINGERS OF VERY FINE PYRITE NEAR TOP OF UNIT
Comments,Stringer SU.
Comment,Stringer to patchy mineralisation
Comments,stringer vts of qs increasing dwn hole
Major Desc,stringer zone domy po and mn py in a hly bt and sid bv matrix.
Comments,"""stringly brocken/faulted ground, structurally affected zones have increased weathering and highly foliated in unbrocken pieces"""
Comment,"""str-int fol dacite, initially silic alt with wispy ser alt +/- epi to patchy chl & carb alt with wispy to banded ser alt gives banded appearnce, <2mm carb alt after feld"""
Comment,"""str-int fol fg dacite, gr-br ser alt on fol as 568.3-580.4"""
Comment,str-int si alt crackle bx to poss wkly banded slst; laminations in some clasts predom at lower contact; sulphides predom sphal occur as stringers to fracture or matrix filling
Comments,Striped BIF; coarse martite crystals; completely pseudomorphed to hematite in places
Comments,Striped BIF with intercalated sediments.Poddy quartzite zones with blebby & desseminated aegerine(169.6;170.9m). Thin bands of bladed aegerine throughout.
Comments,Striped BIF with jasper rich beds (0.1;10mm)particularly dominant btn 82.3;86m. Riebekite desseminations forming thin laminations esp btn 86.4;86.7m
Comments,striped; well bedded at sub cm scale; with bluish riebeckite rich narrow laminae; with occasional grunerite bearing beds next to riebeckite rich beds; 
Comments,Stripey well bedded BIF with strong quartz vein network crosscutting bedding. 
COMMENTS,stripped wthg profile
Comments,stripy qtz/dolerite and greenish
Comment,"""str lam silic/chl alt siltstone slightly coarser at base, 50cm bx band subrdd silic alt clasts<50mm, mnr sulph dissem in bands//lam"""
Lith_Desc,Str. Lateritised rock - ferrug zone
Lith_Desc,str li+feox alt Q veins
Lith_Desc,str'ly sheared hm increase@13m
Lith_Desc,"str'ly sheared,numerous thin"
Lith_Desc,"str'ly sheared,variable alt'n"
COMMENTS,STR MAG
COMMENTS,"""STR MAG, GRANITIC WITH MAGNETITE INTERSPERSED"""
Description,"""Str. mag. in CH-elevated Aci_D, boudined and folded"""
Description,"""Str. mag. in coarse banded CH, 10-40mm, GU is dominant amphibole"""
Description,Str. mag. in folded and micro-faulted GU-dominant AM-CH mix
Description,"""Str.mag. in GU-CL, finely banded CH """
Description,"""Str. mag. in mixed CH-AM, high GU% , thin bands/lams"""
COMMENTS,"""STR MAG, MINOR CONTAMINATION"""
COMMENTS,"""STR MAG, MINOR CONTAMINATION (2%)"""
COMMENTS,"""STR MAG, MINOR CONTAMINATION (25%)"""
COMMENTS,"""STR MAG, MINOR CONTAMINATION (3%)"""
COMMENTS,"""STR MAG, MINOR CONTAMINATION (5%)"""
COMMENTS,"""STR MAG, MINOR SULPHIDES"""
Description,"""Str. Mag., more cyclic mm-cm scale banding, thicker MT bands, trace PY/PO"""
Comments,Str. Magnetic + pale green ? Tremolite
Comments,STR MAG PISO FRAGS
COMMENTS,STR MAG Pr of SULPHIDES / ARSENOPYRITE?
Description,"""Str. mag., represents 'best' MT-zone (approaches granulite facies meta.), peak around 73.50m """
Description,"""Str. Mag., strongly folded and CH boudins very common, thinner band width"""
COMMENTS,"""STR MAG, SULPHIDES"""
COMMENTS,STR MAG SULPHIDES
COMMENTS,"""STR MAG, TR ARSNPY"""
COMMENTS,"""STR MAG, TR PY"""
Description,"""Str. Mag., wispy laminations, aegirine present, diss. PY trace, minor Aan, trace Avcb+PY"""
Comment,str-mod fol dac; ghosted bx clasts? I/p<60mm defiend by wk Se alt; FSPH incr toward base; mnr QZPH dissem cubic-subang qtz<2mm; 566.3-566.8m str-int fol shear zone assoc wispy Clt alt
Comment,str-mod fol FSPH & QZPH dac; 1-5mm fract subrdd-square qtz; stretched Ca alt feld become less deformed downhole as fol decr
Comment,str-mod fol polymict clast supp volc bx; subrdd-subang clasts<40mm coarser down hole<60mm; Clt or Si alt clasts elong//fol; wispy Clt alt in g'mass defines fol; perv Ca alt of g'mass
Comment,str-mod fol volc bx; ang clasts<120mm FSPH at top but incr blurred margins toward base-overprinted by fol; clasts Se alt I/p; wispy Clt alt//fol; mnr QZPH toward base subrdd qtz<2mm; perv Ca alt of g'mass
Comment,"""Str - mod fol volc bx? Fol obscures clast margins - all  clasts """" stretched // fol; wispy clt +/- se through g'mass."""""""
Comments,strngthening magnetism
Lith_Desc,strog fe
Comments,"""strogly silic'd, flt breccia?"""
Comment,"""STROMGLY ALT - IRREGULAR SHAPED PATCHES STRETCHED IN FOLIATION, POSS INTRUSIVE CONTACTS, TRACE SPECKS GALENA"""
Comment,"""strong +3mm coarse bio clots,0.15 qtz brec 142.5m A=53 B=352"""
Comment,"""strong +3mm coarse bio clots, minor ptygmatic folding, py folnA=46 B=326 xcutting qtz vein-flt A=40 B=130"""
Comments,Strong Ac alteration
Comments,STRONG ALIGNMENT OF PYROXENES
Comments,Strong alluvium contamination
Comment,"""Strong alt dac, related to prev unit, distinct alt boundaries spo se alt + sv se alt ghosted fsph."""
Comment,STRONG ALTERATION
comments,"""Strong alteration by oxidation from fluids, also strong quartz stockwork veining"""
Comment,"""STRONG ALTERATION, GRAPHITIC SHALE"""
Comment,"""STRONG ALT MASKS ROCK, ALT DEC DOWN HOLE, NO QZ SIGHTED, LAMINATIONS DEVELOP INTO FOLIATION TOWARDS BASE, VTHIN BEDDING PARALLEL PY VEINS CONTAIN SPECKS CCP"""
Comments,Strong alt'n
Comments,Strong AmCl alteration
Comments,Strong Am-Cl-Si alteration
Comments,strong amphibole alt 50%
Comment_2,strong aspy mineralisation in intensely silicified rock
Description,Strong banding
Description,"""Strong banding, weakly magnetic"""
Description,Strong banding with weak gneissic foliation
Comment,"""strong bedding, reverse grading at 1034.9m, some magnetite"""
Lith_Desc,Strong bi 64-67m = Fta?
Lith_Desc,strong bi altn 9-10m
Lith_Desc,Strong bi ends at 56m
Comments,strong bif
Comments,strongbiotite
Lith_Desc,Strong biotite 47-52m
Lith_Desc,Strong biotite alteration
Comment_2,strong biotite altered basalt
Lith_Desc,Strong biotite alt trachyandesite or poss gabbro
Comments,Strong bleached pallid saprolite
Comments,Strong bleached pallid saprolite - wk contam
Comment,strong  bleaching at dolerite contact
Comments,"""strong brecciated tlc rich rock - mosaic like texture, slight rusting coloration of veins- w/calc/silicated alteration - silica veins 1%, pyr 4% - alt3=sil alt3_I=w alt_3s=m"""
Comments,strong brown iron staining
Comment,strong bt-hbl amph schist + strong py and trace qz-py-+apy+-moly vein
Comment,strong calcrete cap on siliceous mafic
Comment,Strong CARB alt. around contacts
Comments,"""strong carb alteration massive pervasive two sets of veining qtz and cct, breccia infill with carb, moderately brx foliated rock """
Comment,strong carb altn on shear
Comment,strong carb overprinting indurated sap clays + <1m transported gravels
Comments,strong carbs alt
Comments,strong carbs alt; tr pyt
COMMENTS,strong cb altn
Lith_Desc,strong chalcocite ?
Description,Strong chert and magnetite banding
Description,Strong chert banding
Comments,strong chl alt over 1 metre
Comments,"strong chlorite altered amphibolite, some garnet + trace magnetite rock"
Comment_2,strong chlorite altered rock with strongly disseminated pyrite and weak aspy specks
COMMENTS,STRONG CHLORITE AND TALC ALTN.
Comments,strong chlorite/sericite/epidote alteration in hydrothermal breccia
Comment,"""Strong chloritic alteration of clasts, silicic alteration of matrix"""
Comments,STRONG CHLORITIC FOLIATION PROB MOO
Comment,strong cl alteration
Comments,strong clayey goethite
Comment_2,strong cl+ta alteration
Comment,Strong Clt alt near bottom contact.
Comment,Strong clt alt of g'mass w/ has fsph like txt have been replaced by si + ca. Litho is si + se + ca + clt overprinting both clasts and g'mass. Clasts are dac in composition.
Comment,"""Strong clt alt sdst w/ some occ chrt layered sections. Laminae are thin to quite thick in some cases, some are picked out by w to vw si alt."""
Comment_2,strong cl-tlc altered ex-mgbs
COMMENTS,Strong compositional banding
Lith_Desc,strong comtamination 51m-64m
Comments,Strong contamination
Comments,STRONG CONTAMOINATION
Lith_Desc,"strong contam,qz stringers"
Comments,Strong contam sandy quaternary alluvium
Comments,"""strong crakkle breccia - strongly silicified - trace srp-tlc-mgs , disseminated pyrite 1%"""
Comments,strong crystaline layer olivine rich 
Comments,Strong cyclic banding
Comments,"""strong deformation, faulted, small veins, pyrite and pyrhotite vein fill with quartz-carb"""
Comment_2,strong dissem and aggregates of aspy and pyrrhotite assoc with cld(serp?)-si calc-silicate metased
Comment_2,strong dissem and massive aspy + trace py
Comments,"""strong ep alt, py in fractures, intensely fract"""
Lith_Desc,strong epidote
Lith_Desc,strong epidote altn.
Comments,strong ep/py alteration
Comments,strong equigranular crystaline texture [qtz rich]
Lith_Desc,stronger alteration (30%)
Comments,"""Stronger but fractured core, Hw contact= ~29.2m"""
Comments,Stronger fe
Comments,stronger flow from 60m
Comments,"""stronger foliations, weak  sulphides throughout """
Comments,stronger fracturing
Comments,Stronger Lm minerl'n
Comments,"""Stronger magnetic, less jaspilitic/more massive appearance"""
Comments,Stronger Py mineralisation
Lith_Desc,stronger qz veining
Lith_Desc,stronger shearing & ch alt
Comments,StrongerSi alt'n & Py
Comments,STRONGER SILICIFICATION
Comments,stronger weathering
Description,Strongest weathering. Sediment clays?
Comments,Strong ex light brown saprolite
Comments,STRONG FE
