Company_ID,CollarID,Fromdepth,Todepth,Comapny_Lithocode,Company_Lithology,CET_Lithology,Score,
141,993860,13,14.0,Nnd,Sand,bioclastic,101,
141,993859,88,89.0,Ncl,Clay loams and Clay,mud,101,
141,993861,99,100.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,993857,37,38.0,Nnd,Sand,bioclastic,101,
141,993857,37,38.0,Nnd,Sand,bioclastic,101,
141,993857,156,157.0,Ssl,Siltstone/Argillite,mudstone,101,
141,993857,156,157.0,Ssl,Siltstone/Argillite,mudstone,101,
141,993861,99,100.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,1399616,80,81.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,1399616,80,81.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,1399615,122,123.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,132,133.0,Sd,Dolomite,dolostone,100,
141,1399614,132,133.0,Sd,Dolomite,dolostone,100,
141,1399613,128,129.0,Sd,Dolomite,dolostone,100,
141,1399613,128,129.0,Sd,Dolomite,dolostone,100,
141,1399615,122,123.0,Ncl,Clay loams and Clay,mud,101,
141,993860,96,97.0,Ng,Gravel,gravel,101,
141,1399615,75,76.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,75,76.0,Ncl,Clay loams and Clay,mud,101,
141,1399616,30,31.0,Nnd,Sand,bioclastic,101,
141,1399616,30,31.0,Nnd,Sand,bioclastic,101,
141,993860,96,97.0,Ng,Gravel,gravel,101,
141,993860,111,112.0,Ncl,Clay loams and Clay,mud,101,
141,993857,71,72.0,Ncl,Clay loams and Clay,mud,101,
141,993857,71,72.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,138,139.0,Sd,Dolomite,dolostone,100,
141,1399614,138,139.0,Sd,Dolomite,dolostone,100,
141,993860,111,112.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,14,15.0,Nnd,Sand,bioclastic,101,
141,1399615,14,15.0,Nnd,Sand,bioclastic,101,
141,993858,47,48.0,Ncl,Clay loams and Clay,mud,101,
141,993858,47,48.0,Ncl,Clay loams and Clay,mud,101,
141,993859,83,84.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,65,66.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,65,66.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,38,39.0,Nnd,Sand,bioclastic,101,
141,1399612,38,39.0,Nnd,Sand,bioclastic,101,
141,993859,83,84.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,137,138.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399612,137,138.0,Shcc,Carbonaceous shale,mudstone,101,
141,993857,14,15.0,Nnd,Sand,bioclastic,101,
141,993857,64,65.0,Ncl,Clay loams and Clay,mud,101,
141,993857,64,65.0,Ncl,Clay loams and Clay,mud,101,
141,993857,79,80.0,Ncl,Clay loams and Clay,mud,101,
141,993857,79,80.0,Ncl,Clay loams and Clay,mud,101,
141,993857,162,163.0,Ssl,Siltstone/Argillite,mudstone,101,
141,993857,162,163.0,Ssl,Siltstone/Argillite,mudstone,101,
141,993857,14,15.0,Nnd,Sand,bioclastic,101,
141,993860,94,95.0,Ncl,Clay loams and Clay,mud,101,
141,993860,94,95.0,Ncl,Clay loams and Clay,mud,101,
141,1399616,1,2.0,Nnd,Sand,bioclastic,101,
141,1399616,1,2.0,Nnd,Sand,bioclastic,101,
141,993859,18,19.0,Nnd,Sand,bioclastic,101,
141,1399614,131,132.0,Sd,Dolomite,dolostone,100,
141,1399614,131,132.0,Sd,Dolomite,dolostone,100,
141,993861,87,88.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,993861,87,88.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,1399613,51,52.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,51,52.0,Ncl,Clay loams and Clay,mud,101,
141,993859,18,19.0,Nnd,Sand,bioclastic,101,
141,993860,97,98.0,Ng,Gravel,gravel,101,
141,993860,97,98.0,Ng,Gravel,gravel,101,
141,1399614,105,106.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,105,106.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,27,28.0,Nnd,Sand,bioclastic,101,
141,1399615,27,28.0,Nnd,Sand,bioclastic,101,
141,993859,91,92.0,Ncl,Clay loams and Clay,mud,101,
141,993859,91,92.0,Ncl,Clay loams and Clay,mud,101,
141,993861,47,48.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,117,118.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399612,117,118.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399614,147,148.0,Sd,Dolomite,dolostone,100,
141,1399614,147,148.0,Sd,Dolomite,dolostone,100,
141,1399615,97,98.0,Ng,Gravel,gravel,101,
141,1399615,97,98.0,Ng,Gravel,gravel,101,
141,1399615,155,156.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,155,156.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,5,6.0,Nnd,Sand,bioclastic,101,
141,1399615,5,6.0,Nnd,Sand,bioclastic,101,
141,993861,47,48.0,Ncl,Clay loams and Clay,mud,101,
141,993861,41,42.0,Ncl,Clay loams and Clay,mud,101,
141,993860,45,46.0,Ncl,Clay loams and Clay,mud,101,
141,993860,45,46.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,16,17.0,Nnd,Sand,bioclastic,101,
141,1399612,16,17.0,Nnd,Sand,bioclastic,101,
141,1399613,34,35.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,34,35.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,172,173.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,172,173.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,86,87.0,Ncl,Clay loams and Clay,mud,101,
141,993860,86,87.0,Ncl,Clay loams and Clay,mud,101,
141,993861,41,42.0,Ncl,Clay loams and Clay,mud,101,
141,993861,46,47.0,Ncl,Clay loams and Clay,mud,101,
141,993861,46,47.0,Ncl,Clay loams and Clay,mud,101,
141,993861,100,101.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,993860,174,175.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,174,175.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399613,7,8.0,Nnd,Sand,bioclastic,101,
141,1399613,7,8.0,Nnd,Sand,bioclastic,101,
141,993860,15,16.0,Nnd,Sand,bioclastic,101,
141,993860,15,16.0,Nnd,Sand,bioclastic,101,
141,993860,66,67.0,Ncl,Clay loams and Clay,mud,101,
141,993860,66,67.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,46,47.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,46,47.0,Ncl,Clay loams and Clay,mud,101,
141,993861,100,101.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,1399615,115,116.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,115,116.0,Ncl,Clay loams and Clay,mud,101,
141,993857,176,177.0,Sd,Dolomite,dolostone,100,
141,1399613,28,29.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,28,29.0,Ncl,Clay loams and Clay,mud,101,
141,993857,176,177.0,Sd,Dolomite,dolostone,100,
141,993858,56,57.0,Ncl,Clay loams and Clay,mud,101,
141,993858,56,57.0,Ncl,Clay loams and Clay,mud,101,
141,993858,131,132.0,Sd,Dolomite,dolostone,100,
141,993859,80,81.0,Ncl,Clay loams and Clay,mud,101,
141,993859,80,81.0,Ncl,Clay loams and Clay,mud,101,
141,993860,191,192.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,191,192.0,Shcc,Carbonaceous shale,mudstone,101,
141,993858,27,28.0,Ncl,Clay loams and Clay,mud,101,
141,993858,27,28.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,80,81.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,80,81.0,Ncl,Clay loams and Clay,mud,101,
141,993859,43,44.0,Ncl,Clay loams and Clay,mud,101,
141,993859,43,44.0,Ncl,Clay loams and Clay,mud,101,
141,993858,131,132.0,Sd,Dolomite,dolostone,100,
141,993859,24,25.0,Nnd,Sand,bioclastic,101,
141,993859,24,25.0,Nnd,Sand,bioclastic,101,
141,993859,101,102.0,Ncl,Clay loams and Clay,mud,101,
141,993859,101,102.0,Ncl,Clay loams and Clay,mud,101,
141,993860,93,94.0,Ncl,Clay loams and Clay,mud,101,
141,993860,93,94.0,Ncl,Clay loams and Clay,mud,101,
141,1399616,87,88.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,1399616,87,88.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,1399612,70,71.0,Ncl,Clay loams and Clay,mud,101,
141,993860,80,81.0,Ncl,Clay loams and Clay,mud,101,
141,993860,80,81.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,114,115.0,Sd,Dolomite,dolostone,100,
141,1399613,114,115.0,Sd,Dolomite,dolostone,100,
141,1399615,177,178.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,177,178.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399612,70,71.0,Ncl,Clay loams and Clay,mud,101,
141,993857,44,45.0,Ncl,Clay loams and Clay,mud,101,
141,993861,5,6.0,Nnd,Sand,bioclastic,101,
141,993861,5,6.0,Nnd,Sand,bioclastic,101,
141,1399615,79,80.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,79,80.0,Ncl,Clay loams and Clay,mud,101,
141,993857,44,45.0,Ncl,Clay loams and Clay,mud,101,
141,993860,37,38.0,Ncl,Clay loams and Clay,mud,101,
141,993860,37,38.0,Ncl,Clay loams and Clay,mud,101,
141,993857,173,174.0,Sd,Dolomite,dolostone,100,
141,993860,11,12.0,Nnd,Sand,bioclastic,101,
141,993860,11,12.0,Nnd,Sand,bioclastic,101,
141,1399614,91,92.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,91,92.0,Ncl,Clay loams and Clay,mud,101,
141,993857,173,174.0,Sd,Dolomite,dolostone,100,
141,1399615,120,121.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,25,26.0,Nnd,Sand,bioclastic,101,
141,1399612,25,26.0,Nnd,Sand,bioclastic,101,
141,993857,133,134.0,Shcc,Carbonaceous shale,mudstone,101,
141,993857,133,134.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,120,121.0,Ncl,Clay loams and Clay,mud,101,
141,993857,6,7.0,Nnd,Sand,bioclastic,101,
141,993859,12,13.0,Nnd,Sand,bioclastic,101,
141,993859,12,13.0,Nnd,Sand,bioclastic,101,
141,993858,98,99.0,Ng,Gravel,gravel,101,
141,993858,98,99.0,Ng,Gravel,gravel,101,
141,993857,6,7.0,Nnd,Sand,bioclastic,101,
141,993857,179,180.0,Sd,Dolomite,dolostone,100,
141,993857,179,180.0,Sd,Dolomite,dolostone,100,
141,993859,62,63.0,Ncl,Clay loams and Clay,mud,101,
141,993859,62,63.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,45,46.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,45,46.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,40,41.0,S,Unclassified Sediments,sediment,101,
141,1399613,40,41.0,S,Unclassified Sediments,sediment,101,
141,993858,66,67.0,Ncl,Clay loams and Clay,mud,101,
141,993858,66,67.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,126,127.0,Sd,Dolomite,dolostone,100,
141,993860,175,176.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,175,176.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399613,67,68.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,67,68.0,Ncl,Clay loams and Clay,mud,101,
141,993861,26,27.0,Nnd,Sand,bioclastic,101,
141,993858,76,77.0,Ncl,Clay loams and Clay,mud,101,
141,993858,76,77.0,Ncl,Clay loams and Clay,mud,101,
141,993861,26,27.0,Nnd,Sand,bioclastic,101,
141,993861,50,51.0,Ncl,Clay loams and Clay,mud,101,
141,993861,50,51.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,141,142.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399612,141,142.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,29,30.0,Nnd,Sand,bioclastic,101,
141,993860,29,30.0,Nnd,Sand,bioclastic,101,
141,993857,131,132.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399614,56,57.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,56,57.0,Ncl,Clay loams and Clay,mud,101,
141,993858,10,11.0,Nnd,Sand,bioclastic,101,
141,993858,10,11.0,Nnd,Sand,bioclastic,101,
141,993861,83,84.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,993861,83,84.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,1399616,24,25.0,Nnd,Sand,bioclastic,101,
141,1399616,24,25.0,Nnd,Sand,bioclastic,101,
141,993858,21,22.0,Ncl,Clay loams and Clay,mud,101,
141,993858,21,22.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,93,94.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,93,94.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,77,78.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,77,78.0,Ncl,Clay loams and Clay,mud,101,
141,993857,131,132.0,Shcc,Carbonaceous shale,mudstone,101,
141,993858,128,129.0,Sd,Dolomite,dolostone,100,
141,993859,36,37.0,Ncl,Clay loams and Clay,mud,101,
141,993859,36,37.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,63,64.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,63,64.0,Ncl,Clay loams and Clay,mud,101,
141,993858,128,129.0,Sd,Dolomite,dolostone,100,
141,993859,23,24.0,Nnd,Sand,bioclastic,101,
141,993857,117,118.0,Shcc,Carbonaceous shale,mudstone,101,
141,993857,117,118.0,Shcc,Carbonaceous shale,mudstone,101,
141,993859,66,67.0,Ncl,Clay loams and Clay,mud,101,
141,993859,66,67.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,58,59.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,58,59.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,126,127.0,Sd,Dolomite,dolostone,100,
141,1399614,55,56.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,55,56.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,91,92.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,91,92.0,Ncl,Clay loams and Clay,mud,101,
141,993859,23,24.0,Nnd,Sand,bioclastic,101,
141,993861,49,50.0,Ncl,Clay loams and Clay,mud,101,
141,993861,49,50.0,Ncl,Clay loams and Clay,mud,101,
141,993859,102,103.0,Ncl,Clay loams and Clay,mud,101,
141,993857,83,84.0,Ncl,Clay loams and Clay,mud,101,
141,993857,83,84.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,77,78.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,77,78.0,Ncl,Clay loams and Clay,mud,101,
141,993858,100,101.0,Shcc,Carbonaceous shale,mudstone,101,
141,993858,100,101.0,Shcc,Carbonaceous shale,mudstone,101,
141,993859,102,103.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,104,105.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,104,105.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,145,146.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399612,145,146.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399616,85,86.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,1399616,85,86.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,993858,52,53.0,Ncl,Clay loams and Clay,mud,101,
141,993860,74,75.0,Ncl,Clay loams and Clay,mud,101,
141,993860,74,75.0,Ncl,Clay loams and Clay,mud,101,
141,993859,126,127.0,Sd,Dolomite,dolostone,100,
141,993859,126,127.0,Sd,Dolomite,dolostone,100,
141,993860,143,144.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,143,144.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399613,52,53.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,52,53.0,Ncl,Clay loams and Clay,mud,101,
141,993859,54,55.0,Ncl,Clay loams and Clay,mud,101,
141,993859,54,55.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,2,3.0,Nnd,Sand,bioclastic,101,
141,1399613,2,3.0,Nnd,Sand,bioclastic,101,
141,993858,52,53.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,22,23.0,Nnd,Sand,bioclastic,101,
141,1399615,87,88.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,87,88.0,Ncl,Clay loams and Clay,mud,101,
141,993860,7,8.0,Nnd,Sand,bioclastic,101,
141,993860,7,8.0,Nnd,Sand,bioclastic,101,
141,1399616,40,41.0,Ncl,Clay loams and Clay,mud,101,
141,1399616,40,41.0,Ncl,Clay loams and Clay,mud,101,
141,993859,8,9.0,Nnd,Sand,bioclastic,101,
141,993859,8,9.0,Nnd,Sand,bioclastic,101,
141,1399614,22,23.0,Nnd,Sand,bioclastic,101,
141,1399615,132,133.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,132,133.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,103,104.0,Ncl,Clay loams and Clay,mud,101,
141,993858,25,26.0,Ncl,Clay loams and Clay,mud,101,
141,993858,25,26.0,Ncl,Clay loams and Clay,mud,101,
141,993858,85,86.0,Ncl,Clay loams and Clay,mud,101,
141,993858,85,86.0,Ncl,Clay loams and Clay,mud,101,
141,993858,112,113.0,Sd,Dolomite,dolostone,100,
141,993858,112,113.0,Sd,Dolomite,dolostone,100,
141,993859,55,56.0,Ncl,Clay loams and Clay,mud,101,
141,993859,55,56.0,Ncl,Clay loams and Clay,mud,101,
141,993860,65,66.0,Ncl,Clay loams and Clay,mud,101,
141,993860,65,66.0,Ncl,Clay loams and Clay,mud,101,
141,993860,135,136.0,Ncl,Clay loams and Clay,mud,101,
141,993860,135,136.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,103,104.0,Ncl,Clay loams and Clay,mud,101,
141,993860,179,180.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,179,180.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399613,86,87.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,86,87.0,Ncl,Clay loams and Clay,mud,101,
141,993858,139,140.0,Sd,Dolomite,dolostone,100,
141,993858,31,32.0,Ncl,Clay loams and Clay,mud,101,
141,993858,31,32.0,Ncl,Clay loams and Clay,mud,101,
141,993858,139,140.0,Sd,Dolomite,dolostone,100,
141,993857,58,59.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,114,115.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399612,114,115.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399613,35,36.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,35,36.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,143,144.0,Sd,Dolomite,dolostone,100,
141,1399614,143,144.0,Sd,Dolomite,dolostone,100,
141,1399613,55,56.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,55,56.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,69,70.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,69,70.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,85,86.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,85,86.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,140,141.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,140,141.0,Shcc,Carbonaceous shale,mudstone,101,
141,993857,58,59.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,138,139.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399612,138,139.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,160,161.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399614,1,2.0,Nnd,Sand,bioclastic,101,
141,1399614,1,2.0,Nnd,Sand,bioclastic,101,
141,1399613,121,122.0,Sd,Dolomite,dolostone,100,
141,1399613,121,122.0,Sd,Dolomite,dolostone,100,
141,993860,160,161.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399612,90,91.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,90,91.0,Ncl,Clay loams and Clay,mud,101,
141,1399616,96,97.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,1399616,96,97.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,993860,27,28.0,Nnd,Sand,bioclastic,101,
141,993857,76,77.0,Ncl,Clay loams and Clay,mud,101,
141,993857,76,77.0,Ncl,Clay loams and Clay,mud,101,
141,993858,93,94.0,Ng,Gravel,gravel,101,
141,993858,93,94.0,Ng,Gravel,gravel,101,
141,1399615,178,179.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,178,179.0,Shcc,Carbonaceous shale,mudstone,101,
141,993858,104,105.0,Shcc,Carbonaceous shale,mudstone,101,
141,993858,104,105.0,Shcc,Carbonaceous shale,mudstone,101,
141,993859,49,50.0,Ncl,Clay loams and Clay,mud,101,
141,993859,49,50.0,Ncl,Clay loams and Clay,mud,101,
141,993860,27,28.0,Nnd,Sand,bioclastic,101,
141,993859,103,104.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,119,120.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399612,119,120.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,4,5.0,Nnd,Sand,bioclastic,101,
141,1399615,4,5.0,Nnd,Sand,bioclastic,101,
141,993858,91,92.0,Ng,Gravel,gravel,101,
141,993858,91,92.0,Ng,Gravel,gravel,101,
141,993859,103,104.0,Ncl,Clay loams and Clay,mud,101,
141,993857,123,124.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,183,184.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,183,184.0,Shcc,Carbonaceous shale,mudstone,101,
141,993857,123,124.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399612,157,158.0,Ssl,Siltstone/Argillite,mudstone,101,
141,1399612,157,158.0,Ssl,Siltstone/Argillite,mudstone,101,
141,1399612,162,163.0,Ssl,Siltstone/Argillite,mudstone,101,
141,1399612,162,163.0,Ssl,Siltstone/Argillite,mudstone,101,
141,1399614,120,121.0,Ssl,Siltstone/Argillite,mudstone,101,
141,1399614,120,121.0,Ssl,Siltstone/Argillite,mudstone,101,
141,993859,144,145.0,Sd,Dolomite,dolostone,100,
141,993858,95,96.0,Ng,Gravel,gravel,101,
141,993858,95,96.0,Ng,Gravel,gravel,101,
141,1399615,49,50.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,49,50.0,Ncl,Clay loams and Clay,mud,101,
141,993859,144,145.0,Sd,Dolomite,dolostone,100,
141,993857,128,129.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,152,153.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,152,153.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399612,15,16.0,Nnd,Sand,bioclastic,101,
141,1399612,15,16.0,Nnd,Sand,bioclastic,101,
141,1399614,148,149.0,Sd,Dolomite,dolostone,100,
141,1399614,148,149.0,Sd,Dolomite,dolostone,100,
141,993857,128,129.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,168,169.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,168,169.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399612,152,153.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399612,152,153.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,169,170.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,169,170.0,Shcc,Carbonaceous shale,mudstone,101,
141,993858,61,62.0,Ncl,Clay loams and Clay,mud,101,
141,993858,61,62.0,Ncl,Clay loams and Clay,mud,101,
141,993861,93,94.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,993861,93,94.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,993858,78,79.0,Ncl,Clay loams and Clay,mud,101,
141,993858,78,79.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,12,13.0,Nnd,Sand,bioclastic,101,
141,1399612,12,13.0,Nnd,Sand,bioclastic,101,
141,1399612,139,140.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399612,139,140.0,Shcc,Carbonaceous shale,mudstone,101,
141,993861,35,36.0,Nnd,Sand,bioclastic,101,
141,993860,3,4.0,Nnd,Sand,bioclastic,101,
141,993860,3,4.0,Nnd,Sand,bioclastic,101,
141,993859,130,131.0,Sd,Dolomite,dolostone,100,
141,993859,130,131.0,Sd,Dolomite,dolostone,100,
141,993861,35,36.0,Nnd,Sand,bioclastic,101,
141,993857,54,55.0,Ncl,Clay loams and Clay,mud,101,
141,1399616,45,46.0,Ncl,Clay loams and Clay,mud,101,
141,1399616,45,46.0,Ncl,Clay loams and Clay,mud,101,
141,1399616,53,54.0,Ncl,Clay loams and Clay,mud,101,
141,1399616,53,54.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,139,140.0,Sd,Dolomite,dolostone,100,
141,1399614,139,140.0,Sd,Dolomite,dolostone,100,
141,1399615,10,11.0,Nnd,Sand,bioclastic,101,
141,1399615,10,11.0,Nnd,Sand,bioclastic,101,
141,993857,54,55.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,87,88.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,87,88.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,117,118.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,117,118.0,Ncl,Clay loams and Clay,mud,101,
141,993857,172,173.0,Sd,Dolomite,dolostone,100,
141,993860,186,187.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,186,187.0,Shcc,Carbonaceous shale,mudstone,101,
141,993857,172,173.0,Sd,Dolomite,dolostone,100,
141,993859,147,148.0,Sd,Dolomite,dolostone,100,
141,993859,147,148.0,Sd,Dolomite,dolostone,100,
141,1399614,115,116.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,115,116.0,Ncl,Clay loams and Clay,mud,101,
141,1399616,3,4.0,Nnd,Sand,bioclastic,101,
141,1399613,53,54.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,53,54.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,101,102.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,101,102.0,Ncl,Clay loams and Clay,mud,101,
141,1399616,3,4.0,Nnd,Sand,bioclastic,101,
141,993860,91,92.0,Ncl,Clay loams and Clay,mud,101,
141,993860,139,140.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,139,140.0,Shcc,Carbonaceous shale,mudstone,101,
141,993861,9,10.0,Nnd,Sand,bioclastic,101,
141,993861,9,10.0,Nnd,Sand,bioclastic,101,
141,993860,91,92.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,110,111.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,110,111.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,102,103.0,Ncl,Clay loams and Clay,mud,101,
141,993858,122,123.0,Sd,Dolomite,dolostone,100,
141,993858,122,123.0,Sd,Dolomite,dolostone,100,
141,1399613,68,69.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,68,69.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,102,103.0,Ncl,Clay loams and Clay,mud,101,
141,993860,104,105.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,169,170.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,169,170.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,104,105.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,77,78.0,Ncl,Clay loams and Clay,mud,101,
