Company_ID,CollarID,Fromdepth,Todepth,Attribute_column,Comapny_Lithocode,Company_Lithology,CET_Lithology,Score,Unnamed: 9,detailed_lithology,lithology_subgroup,lithology_group
369,371933,5.0,6.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371933,6.0,7.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371933,7.0,8.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371933,8.0,9.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371933,9.0,10.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371933,10.0,11.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371933,11.0,12.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371934,0.0,1.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371934,1.0,2.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371934,2.0,3.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371934,3.0,4.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371934,4.0,5.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371934,5.0,6.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371934,6.0,7.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371934,7.0,8.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371934,8.0,9.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371934,9.0,10.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371934,10.0,11.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371935,0.0,1.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371935,1.0,2.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371935,3.0,4.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371935,4.0,5.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371935,5.0,6.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371935,6.0,7.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371935,7.0,8.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371935,8.0,9.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371936,8.0,9.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371936,9.0,10.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371936,10.0,11.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371936,11.0,12.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371936,12.0,13.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371936,13.0,14.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371936,14.0,15.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371936,15.0,16.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371936,16.0,17.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371937,45.0,46.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371937,46.0,47.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371937,47.0,48.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371937,48.0,49.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371937,49.0,50.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371937,50.0,51.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371937,51.0,52.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371938,50.0,51.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371938,51.0,52.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371938,52.0,53.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371938,53.0,54.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371938,54.0,55.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371938,55.0,56.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371938,56.0,57.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371938,57.0,58.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371939,30.0,31.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371939,31.0,32.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371939,32.0,33.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371939,33.0,34.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371939,34.0,35.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371939,35.0,36.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371939,36.0,37.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371939,37.0,38.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371939,38.0,39.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371939,39.0,40.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371939,40.0,41.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371939,41.0,42.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371939,42.0,43.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371939,43.0,44.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371939,44.0,45.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371939,45.0,46.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371939,46.0,47.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371939,47.0,48.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371939,48.0,49.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371939,49.0,50.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371939,50.0,51.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371939,51.0,52.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371940,21.0,22.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371940,22.0,23.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371940,23.0,24.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371940,24.0,25.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371940,25.0,26.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371940,26.0,27.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371940,27.0,28.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371940,28.0,29.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371940,29.0,30.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371940,30.0,31.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371940,31.0,32.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371940,32.0,33.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371940,33.0,34.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371941,12.0,13.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371941,13.0,14.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371941,14.0,15.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371941,15.0,16.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371941,17.0,18.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371941,18.0,19.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371941,19.0,20.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371941,20.0,21.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371941,21.0,22.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371941,22.0,23.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371941,23.0,24.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371941,24.0,25.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371941,25.0,26.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371941,26.0,27.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371941,27.0,28.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371941,28.0,29.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371941,29.0,30.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371941,30.0,31.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371941,31.0,32.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371941,32.0,33.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371941,33.0,34.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371941,34.0,35.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371941,35.0,36.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371941,36.0,37.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371941,37.0,38.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371941,38.0,39.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371941,39.0,40.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371941,40.0,41.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371941,41.0,42.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371941,42.0,43.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371943,22.0,23.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371943,23.0,24.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371943,24.0,25.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371943,25.0,26.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371943,26.0,27.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371943,27.0,28.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371943,28.0,29.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371943,29.0,30.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371944,1.0,2.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371945,4.0,5.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371946,7.0,8.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371947,1.0,2.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371947,2.0,3.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371947,4.0,5.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371947,5.0,6.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371947,6.0,7.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371948,2.0,3.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371948,3.0,4.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371948,4.0,5.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371948,5.0,6.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371948,6.0,7.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371948,7.0,8.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371948,8.0,9.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371948,9.0,10.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371948,10.0,11.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371948,11.0,12.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371948,12.0,13.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371948,13.0,14.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371948,14.0,15.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371948,15.0,16.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371948,16.0,17.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371948,17.0,18.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371948,18.0,19.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371948,19.0,20.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371948,20.0,21.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371948,21.0,22.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371948,22.0,23.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371948,23.0,24.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371948,24.0,25.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371948,25.0,26.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371948,26.0,27.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371948,27.0,28.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
369,371948,28.0,29.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,unclassified rock,unclassified_rock,unclassified_rock
369,371948,29.0,30.0,LITH1,LSP,UNDIFFERENTIATED SAPROLITE  SAME AS BEDROCK,unclassified_rock,101,,glassy_rock,glassy_rock,unclassified_rock
