"id","dhgeologyid","attributecolumn","attributevalue","modifieddate","modifiedby","mrtdetailid","id-2","collarid","fromdepth","todepth","units","accuracy","modifieddate-2","modifiedby-2","mrtfileid"
"223156899",29939620,"DataSet","WINDDINE",NULL,NULL,1316885,29939620,1805601,"42","43",NULL,NULL,NULL,NULL,56116
"138605153",18820317,"Comments","EOH",NULL,NULL,867356,18820317,1233263,"98","108",NULL,NULL,NULL,NULL,37131
"138605152",18820317,"H2O","d",NULL,NULL,867355,18820317,1233263,"98","108",NULL,NULL,NULL,NULL,37131
"138605151",18820317,"SQ","g",NULL,NULL,867354,18820317,1233263,"98","108",NULL,NULL,NULL,NULL,37131
"138605150",18820317,"Text","fol",NULL,NULL,867341,18820317,1233263,"98","108",NULL,NULL,NULL,NULL,37131
"138605149",18820317,"Min2","cly",NULL,NULL,867322,18820317,1233263,"98","108",NULL,NULL,NULL,NULL,37131
"138605148",18820317,"Min1","sil",NULL,NULL,867320,18820317,1233263,"98","108",NULL,NULL,NULL,NULL,37131
"138605147",18820317,"Colour1","gy",NULL,NULL,867319,18820317,1233263,"98","108",NULL,NULL,NULL,NULL,37131
"138605146",18820317,"Gsize","fg",NULL,NULL,867318,18820317,1233263,"98","108",NULL,NULL,NULL,NULL,37131
"138605145",18820317,"Lith1","Ssh",NULL,NULL,867313,18820317,1233263,"98","108",NULL,NULL,NULL,NULL,37131
"138605144",18820317,"Reg","Lk",NULL,NULL,867312,18820317,1233263,"98","108",NULL,NULL,NULL,NULL,37131
"138592771",18818963,"Text","bdd",NULL,NULL,867341,18818963,1233216,"128","130",NULL,NULL,NULL,NULL,37131
"138592770",18818963,"Min2","mnt",NULL,NULL,867322,18818963,1233216,"128","130",NULL,NULL,NULL,NULL,37131
"138592769",18818963,"Min1","sil",NULL,NULL,867320,18818963,1233216,"128","130",NULL,NULL,NULL,NULL,37131
"138592768",18818963,"Colour1","gy",NULL,NULL,867319,18818963,1233216,"128","130",NULL,NULL,NULL,NULL,37131
"138592767",18818963,"Lith1","Sif",NULL,NULL,867313,18818963,1233216,"128","130",NULL,NULL,NULL,NULL,37131
"138592766",18818963,"Weath_I","fr",NULL,NULL,867311,18818963,1233216,"128","130",NULL,NULL,NULL,NULL,37131
"138596105",18819301,"H2O","d",NULL,NULL,867355,18819301,1233221,"117","139",NULL,NULL,NULL,NULL,37131
"138596104",18819301,"SQ","g",NULL,NULL,867354,18819301,1233221,"117","139",NULL,NULL,NULL,NULL,37131
"138596103",18819301,"Text","bdd",NULL,NULL,867341,18819301,1233221,"117","139",NULL,NULL,NULL,NULL,37131
"138596102",18819301,"Min2","sil",NULL,NULL,867322,18819301,1233221,"117","139",NULL,NULL,NULL,NULL,37131
"138596101",18819301,"Min1","mnt",NULL,NULL,867320,18819301,1233221,"117","139",NULL,NULL,NULL,NULL,37131
"138596100",18819301,"Colour1","gy",NULL,NULL,867319,18819301,1233221,"117","139",NULL,NULL,NULL,NULL,37131
"138596099",18819301,"Gsize","fg",NULL,NULL,867318,18819301,1233221,"117","139",NULL,NULL,NULL,NULL,37131
"138596098",18819301,"Fe_Est_Grade","m",NULL,NULL,867317,18819301,1233221,"117","139",NULL,NULL,NULL,NULL,37131
"138596097",18819301,"Lith1","Sif",NULL,NULL,867313,18819301,1233221,"117","139",NULL,NULL,NULL,NULL,37131
"138607430",18820550,"Comments","contact gradational",NULL,NULL,867356,18820550,1233207,"227.7","238.78",NULL,NULL,NULL,NULL,37131
"138607429",18820550,"Text","bdd",NULL,NULL,867341,18820550,1233207,"227.7","238.78",NULL,NULL,NULL,NULL,37131
"138607428",18820550,"Min3","bio",NULL,NULL,867324,18820550,1233207,"227.7","238.78",NULL,NULL,NULL,NULL,37131
"138607427",18820550,"Min2","aeg",NULL,NULL,867322,18820550,1233207,"227.7","238.78",NULL,NULL,NULL,NULL,37131
"138607426",18820550,"Min1","mnt",NULL,NULL,867320,18820550,1233207,"227.7","238.78",NULL,NULL,NULL,NULL,37131
"138607425",18820550,"Colour1","gn   ",NULL,NULL,867319,18820550,1233207,"227.7","238.78",NULL,NULL,NULL,NULL,37131
"138607424",18820550,"Lith2","Ssq",NULL,NULL,867314,18820550,1233207,"227.7","238.78",NULL,NULL,NULL,NULL,37131
"138607423",18820550,"Lith1","Sif",NULL,NULL,867313,18820550,1233207,"227.7","238.78",NULL,NULL,NULL,NULL,37131
"186420917",24747354,"Alt Des2","1P",NULL,NULL,1119794,24747354,1547631,"52","53",NULL,NULL,NULL,NULL,47515
"186420916",24747354,"Alt Min2","TC",NULL,NULL,1119793,24747354,1547631,"52","53",NULL,NULL,NULL,NULL,47515
"186420915",24747354,"Alt Des1","3P",NULL,NULL,1119792,24747354,1547631,"52","53",NULL,NULL,NULL,NULL,47515
"186420914",24747354,"Alt Min1","CL",NULL,NULL,1119791,24747354,1547631,"52","53",NULL,NULL,NULL,NULL,47515
"186420913",24747354,"Vein 1%","1",NULL,NULL,1119784,24747354,1547631,"52","53",NULL,NULL,NULL,NULL,47515
"186420912",24747354,"Vein Min1","QZ",NULL,NULL,1119783,24747354,1547631,"52","53",NULL,NULL,NULL,NULL,47515
"186420911",24747354,"Hardness","S",NULL,NULL,1119781,24747354,1547631,"52","53",NULL,NULL,NULL,NULL,47515
"186420910",24747354,"Weathering","E",NULL,NULL,1119780,24747354,1547631,"52","53",NULL,NULL,NULL,NULL,47515
"186420909",24747354,"Grainsize","F",NULL,NULL,1119779,24747354,1547631,"52","53",NULL,NULL,NULL,NULL,47515
"186420908",24747354,"Colour","2BR",NULL,NULL,1119778,24747354,1547631,"52","53",NULL,NULL,NULL,NULL,47515
"186420907",24747354,"Structure Texture","FO",NULL,NULL,1119776,24747354,1547631,"52","53",NULL,NULL,NULL,NULL,47515
"186420906",24747354,"Lithology2","VQZ",NULL,NULL,1119774,24747354,1547631,"52","53",NULL,NULL,NULL,NULL,47515
"186420905",24747354,"Lithology1","UUN",NULL,NULL,1119772,24747354,1547631,"52","53",NULL,NULL,NULL,NULL,47515
"265230738",35935990,"M","QZ",NULL,NULL,1588984,35935990,2278877,"92","95",NULL,NULL,NULL,NULL,68104
"265230737",35935990,"%M","4",NULL,NULL,1588983,35935990,2278877,"92","95",NULL,NULL,NULL,NULL,68104
"265230736",35935990,"S_M","VN",NULL,NULL,1588982,35935990,2278877,"92","95",NULL,NULL,NULL,NULL,68104
"265230735",35935990,"AN","CH",NULL,NULL,1588981,35935990,2278877,"92","95",NULL,NULL,NULL,NULL,68104
"265230734",35935990,"AI","2",NULL,NULL,1588980,35935990,2278877,"92","95",NULL,NULL,NULL,NULL,68104
"265230733",35935990,"T_P","FGN",NULL,NULL,1588979,35935990,2278877,"92","95",NULL,NULL,NULL,NULL,68104
"265230732",35935990,"RCK1","SSH",NULL,NULL,1588976,35935990,2278877,"92","95",NULL,NULL,NULL,NULL,68104
"265230731",35935990,"CO1","BR",NULL,NULL,1588974,35935990,2278877,"92","95",NULL,NULL,NULL,NULL,68104
"265230730",35935990,"WT","M",NULL,NULL,1588973,35935990,2278877,"92","95",NULL,NULL,NULL,NULL,68104
"138588813",18818564,"H2O","d",NULL,NULL,867355,18818564,1233212,"28","29",NULL,NULL,NULL,NULL,37131
"138588812",18818564,"SQ","g",NULL,NULL,867354,18818564,1233212,"28","29",NULL,NULL,NULL,NULL,37131
"138588811",18818564,"Vn1pc","10",NULL,NULL,867344,18818564,1233212,"28","29",NULL,NULL,NULL,NULL,37131
"138588810",18818564,"Vn1","qtz",NULL,NULL,867343,18818564,1233212,"28","29",NULL,NULL,NULL,NULL,37131
"138588809",18818564,"Min4","mnt",NULL,NULL,867326,18818564,1233212,"28","29",NULL,NULL,NULL,NULL,37131
"138588808",18818564,"Min3","hem",NULL,NULL,867324,18818564,1233212,"28","29",NULL,NULL,NULL,NULL,37131
"138588807",18818564,"Min1","sil",NULL,NULL,867320,18818564,1233212,"28","29",NULL,NULL,NULL,NULL,37131
"138588806",18818564,"Colour1","gygn",NULL,NULL,867319,18818564,1233212,"28","29",NULL,NULL,NULL,NULL,37131
"138588805",18818564,"Gsize","fg",NULL,NULL,867318,18818564,1233212,"28","29",NULL,NULL,NULL,NULL,37131
"138588804",18818564,"Fe_Est_Grade","L",NULL,NULL,867317,18818564,1233212,"28","29",NULL,NULL,NULL,NULL,37131
"138588803",18818564,"Lith1","S",NULL,NULL,867313,18818564,1233212,"28","29",NULL,NULL,NULL,NULL,37131
"138588802",18818564,"Reg","Lsf",NULL,NULL,867312,18818564,1233212,"28","29",NULL,NULL,NULL,NULL,37131
"138593533",18819039,"H2O","d",NULL,NULL,867355,18819039,1233217,"43","44",NULL,NULL,NULL,NULL,37131
"138593532",18819039,"SQ","g",NULL,NULL,867354,18819039,1233217,"43","44",NULL,NULL,NULL,NULL,37131
"138593531",18819039,"Text","bdd",NULL,NULL,867341,18819039,1233217,"43","44",NULL,NULL,NULL,NULL,37131
"138593530",18819039,"Min4","hem",NULL,NULL,867326,18819039,1233217,"43","44",NULL,NULL,NULL,NULL,37131
"138593529",18819039,"Min3","goe",NULL,NULL,867324,18819039,1233217,"43","44",NULL,NULL,NULL,NULL,37131
"138593528",18819039,"Min2","mnt",NULL,NULL,867322,18819039,1233217,"43","44",NULL,NULL,NULL,NULL,37131
"138593527",18819039,"Min1","sil",NULL,NULL,867320,18819039,1233217,"43","44",NULL,NULL,NULL,NULL,37131
"138593526",18819039,"Colour1","br",NULL,NULL,867319,18819039,1233217,"43","44",NULL,NULL,NULL,NULL,37131
"138593525",18819039,"Gsize","fg",NULL,NULL,867318,18819039,1233217,"43","44",NULL,NULL,NULL,NULL,37131
"138593524",18819039,"Fe_Est_Grade","l",NULL,NULL,867317,18819039,1233217,"43","44",NULL,NULL,NULL,NULL,37131
"138593523",18819039,"Lith1","Sif",NULL,NULL,867313,18819039,1233217,"43","44",NULL,NULL,NULL,NULL,37131
"138593522",18819039,"Reg","Lrf",NULL,NULL,867312,18819039,1233217,"43","44",NULL,NULL,NULL,NULL,37131
"186364878",24740798,"Weathering","H",NULL,NULL,1119780,24740798,1547547,"14","15",NULL,NULL,NULL,NULL,47515
"186364877",24740798,"Grainsize","C",NULL,NULL,1119779,24740798,1547547,"14","15",NULL,NULL,NULL,NULL,47515
"186364876",24740798,"Colour","3BR",NULL,NULL,1119778,24740798,1547547,"14","15",NULL,NULL,NULL,NULL,47515
"186364875",24740798,"Texture1","PS",NULL,NULL,1119773,24740798,1547547,"14","15",NULL,NULL,NULL,NULL,47515
"186364874",24740798,"Lithology1","OGV",NULL,NULL,1119772,24740798,1547547,"14","15",NULL,NULL,NULL,NULL,47515
"223124640",29937541,"WATER","WE",NULL,NULL,1316917,29937541,1805557,"185","186",NULL,NULL,NULL,NULL,56116
"223124639",29937541,"Samp_Qual","MS",NULL,NULL,1316916,29937541,1805557,"185","186",NULL,NULL,NULL,NULL,56116
"223124638",29937541,"Alt1","CB",NULL,NULL,1316905,29937541,1805557,"185","186",NULL,NULL,NULL,NULL,56116
"223124637",29937541,"Mineralogy_1","PX",NULL,NULL,1316900,29937541,1805557,"185","186",NULL,NULL,NULL,NULL,56116
"223124636",29937541,"Text2","FO",NULL,NULL,1316899,29937541,1805557,"185","186",NULL,NULL,NULL,NULL,56116
"223124635",29937541,"Text1","FG",NULL,NULL,1316898,29937541,1805557,"185","186",NULL,NULL,NULL,NULL,56116
"223124634",29937541,"Colour_Int","BK",NULL,NULL,1316895,29937541,1805557,"185","186",NULL,NULL,NULL,NULL,56116
"223124633",29937541,"Colour_Plot","BK",NULL,NULL,1316894,29937541,1805557,"185","186",NULL,NULL,NULL,NULL,56116
"223124632",29937541,"Weathering_Profile","F",NULL,NULL,1316893,29937541,1805557,"185","186",NULL,NULL,NULL,NULL,56116
"223124631",29937541,"Weathering_Oxide","F",NULL,NULL,1316892,29937541,1805557,"185","186",NULL,NULL,NULL,NULL,56116
"223124630",29937541,"Lith3","-",NULL,NULL,1316891,29937541,1805557,"185","186",NULL,NULL,NULL,NULL,56116
"223124629",29937541,"Lith2","-",NULL,NULL,1316890,29937541,1805557,"185","186",NULL,NULL,NULL,NULL,56116
"223124628",29937541,"Lith1","AU",NULL,NULL,1316889,29937541,1805557,"185","186",NULL,NULL,NULL,NULL,56116
"223124627",29937541,"DataSet","M1",NULL,NULL,1316885,29937541,1805557,"185","186",NULL,NULL,NULL,NULL,56116
"186350877",24739224,"Alt Des2","1P",NULL,NULL,1119794,24739224,1547510,"62","63",NULL,NULL,NULL,NULL,47515
"186350876",24739224,"Alt Min2","LM",NULL,NULL,1119793,24739224,1547510,"62","63",NULL,NULL,NULL,NULL,47515
"186350875",24739224,"Alt Des1","1P",NULL,NULL,1119792,24739224,1547510,"62","63",NULL,NULL,NULL,NULL,47515
"186350874",24739224,"Alt Min1","MG",NULL,NULL,1119791,24739224,1547510,"62","63",NULL,NULL,NULL,NULL,47515
"186350873",24739224,"Vein 1%","40",NULL,NULL,1119784,24739224,1547510,"62","63",NULL,NULL,NULL,NULL,47515
"186350872",24739224,"Vein Min1","QZ",NULL,NULL,1119783,24739224,1547510,"62","63",NULL,NULL,NULL,NULL,47515
"186350871",24739224,"Vein Type1","MX",NULL,NULL,1119782,24739224,1547510,"62","63",NULL,NULL,NULL,NULL,47515
"186350870",24739224,"Hardness","H",NULL,NULL,1119781,24739224,1547510,"62","63",NULL,NULL,NULL,NULL,47515
"186350869",24739224,"Weathering","H",NULL,NULL,1119780,24739224,1547510,"62","63",NULL,NULL,NULL,NULL,47515
"186350868",24739224,"Grainsize","F",NULL,NULL,1119779,24739224,1547510,"62","63",NULL,NULL,NULL,NULL,47515
"186350867",24739224,"Colour","3BR",NULL,NULL,1119778,24739224,1547510,"62","63",NULL,NULL,NULL,NULL,47515
"186350866",24739224,"Texture2","MX",NULL,NULL,1119775,24739224,1547510,"62","63",NULL,NULL,NULL,NULL,47515
"186350865",24739224,"Lithology2","VQZ",NULL,NULL,1119774,24739224,1547510,"62","63",NULL,NULL,NULL,NULL,47515
"186350864",24739224,"Texture1","BN",NULL,NULL,1119773,24739224,1547510,"62","63",NULL,NULL,NULL,NULL,47515
"186350863",24739224,"Lithology1","BIF",NULL,NULL,1119772,24739224,1547510,"62","63",NULL,NULL,NULL,NULL,47515
"86500196",11472923,"Comments","BIF",NULL,NULL,511786,11472923,792863,"200","205",NULL,NULL,NULL,NULL,22458
"86500195",11472923,"Texture","bnd",NULL,NULL,511779,11472923,792863,"200","205",NULL,NULL,NULL,NULL,22458
"86500194",11472923,"Mineralisation2","qtz",NULL,NULL,511776,11472923,792863,"200","205",NULL,NULL,NULL,NULL,22458
"86500193",11472923,"Mineralisation1","mnt",NULL,NULL,511775,11472923,792863,"200","205",NULL,NULL,NULL,NULL,22458
"86500192",11472923,"Grain","fg",NULL,NULL,511774,11472923,792863,"200","205",NULL,NULL,NULL,NULL,22458
"86500191",11472923,"Lithology1","Sif",NULL,NULL,511772,11472923,792863,"200","205",NULL,NULL,NULL,NULL,22458
"86500190",11472923,"Colour","dgy",NULL,NULL,511769,11472923,792863,"200","205",NULL,NULL,NULL,NULL,22458
"208372843",27459879,"MAPINFO_ID","867337",NULL,NULL,1230427,27459879,1664819,"131.9","132.52",NULL,NULL,NULL,NULL,52171
"208372842",27459879,"Comments","131.9-133.6 .. 70cm c/l",NULL,NULL,1230425,27459879,1664819,"131.9","132.52",NULL,NULL,NULL,NULL,52171
"208372841",27459879,"Vein1_per","1",NULL,NULL,1230421,27459879,1664819,"131.9","132.52",NULL,NULL,NULL,NULL,52171
"208372840",27459879,"Vein1","QZ",NULL,NULL,1230420,27459879,1664819,"131.9","132.52",NULL,NULL,NULL,NULL,52171
"208372839",27459879,"Samp_Qual","MS",NULL,NULL,1230417,27459879,1664819,"131.9","132.52",NULL,NULL,NULL,NULL,52171
"208372838",27459879,"Structure","SSF",NULL,NULL,1230416,27459879,1664819,"131.9","132.52",NULL,NULL,NULL,NULL,52171
"208372837",27459879,"Alt1_INT","w",NULL,NULL,1230407,27459879,1664819,"131.9","132.52",NULL,NULL,NULL,NULL,52171
"208372836",27459879,"Alt1","HM",NULL,NULL,1230406,27459879,1664819,"131.9","132.52",NULL,NULL,NULL,NULL,52171
"208372835",27459879,"Mineralogy_3","HM",NULL,NULL,1230403,27459879,1664819,"131.9","132.52",NULL,NULL,NULL,NULL,52171
"208372834",27459879,"Mineralogy_2","SE",NULL,NULL,1230402,27459879,1664819,"131.9","132.52",NULL,NULL,NULL,NULL,52171
"208372833",27459879,"Mineralogy_1","CH",NULL,NULL,1230401,27459879,1664819,"131.9","132.52",NULL,NULL,NULL,NULL,52171
"208372832",27459879,"Col_2","PP",NULL,NULL,1230398,27459879,1664819,"131.9","132.52",NULL,NULL,NULL,NULL,52171
"208372831",27459879,"Col_1","GN",NULL,NULL,1230397,27459879,1664819,"131.9","132.52",NULL,NULL,NULL,NULL,52171
"208372830",27459879,"Regolith_Profile","SR",NULL,NULL,1230394,27459879,1664819,"131.9","132.52",NULL,NULL,NULL,NULL,52171
"208372829",27459879,"Weathering_Oxide","SW",NULL,NULL,1230393,27459879,1664819,"131.9","132.52",NULL,NULL,NULL,NULL,52171
"208372828",27459879,"Code_System","GBG",NULL,NULL,1230392,27459879,1664819,"131.9","132.52",NULL,NULL,NULL,NULL,52171
"208372827",27459879,"Lith3","-",NULL,NULL,1230391,27459879,1664819,"131.9","132.52",NULL,NULL,NULL,NULL,52171
"208372826",27459879,"Lith2","ACI",NULL,NULL,1230390,27459879,1664819,"131.9","132.52",NULL,NULL,NULL,NULL,52171
"208372825",27459879,"Lith1","ALU",NULL,NULL,1230389,27459879,1664819,"131.9","132.52",NULL,NULL,NULL,NULL,52171
"208372824",27459879,"RockPlot","ALU/ACI",NULL,NULL,1230388,27459879,1664819,"131.9","132.52",NULL,NULL,NULL,NULL,52171
"208372823",27459879,"Priority","0",NULL,NULL,1230387,27459879,1664819,"131.9","132.52",NULL,NULL,NULL,NULL,52171
"208372822",27459879,"DataSet","WINDDINE",NULL,NULL,1230383,27459879,1664819,"131.9","132.52",NULL,NULL,NULL,NULL,52171
"208376707",27460059,"MAPINFO_ID","862632",NULL,NULL,1230427,27460059,1664821,"44","45",NULL,NULL,NULL,NULL,52171
"208376706",27460059,"Strength","VL",NULL,NULL,1230419,27460059,1664821,"44","45",NULL,NULL,NULL,NULL,52171
"208376705",27460059,"WATER","DA",NULL,NULL,1230418,27460059,1664821,"44","45",NULL,NULL,NULL,NULL,52171
"208376704",27460059,"Samp_Qual","GS",NULL,NULL,1230417,27460059,1664821,"44","45",NULL,NULL,NULL,NULL,52171
"208376703",27460059,"Mineralogy_3","SE",NULL,NULL,1230403,27460059,1664821,"44","45",NULL,NULL,NULL,NULL,52171
"208376702",27460059,"Mineralogy_2","CB",NULL,NULL,1230402,27460059,1664821,"44","45",NULL,NULL,NULL,NULL,52171
"208376701",27460059,"Mineralogy_1","CY",NULL,NULL,1230401,27460059,1664821,"44","45",NULL,NULL,NULL,NULL,52171
"208376700",27460059,"Text1","MX",NULL,NULL,1230399,27460059,1664821,"44","45",NULL,NULL,NULL,NULL,52171
"208376699",27460059,"Col_2","BN",NULL,NULL,1230398,27460059,1664821,"44","45",NULL,NULL,NULL,NULL,52171
"208376698",27460059,"Col_1","RD",NULL,NULL,1230397,27460059,1664821,"44","45",NULL,NULL,NULL,NULL,52171
"208376697",27460059,"Colour_Int","l",NULL,NULL,1230396,27460059,1664821,"44","45",NULL,NULL,NULL,NULL,52171
"208376696",27460059,"Regolith_Profile","US",NULL,NULL,1230394,27460059,1664821,"44","45",NULL,NULL,NULL,NULL,52171
"208376695",27460059,"Weathering_Oxide","EW",NULL,NULL,1230393,27460059,1664821,"44","45",NULL,NULL,NULL,NULL,52171
"208376694",27460059,"Code_System","GBG",NULL,NULL,1230392,27460059,1664821,"44","45",NULL,NULL,NULL,NULL,52171
"208376693",27460059,"Lith3","-",NULL,NULL,1230391,27460059,1664821,"44","45",NULL,NULL,NULL,NULL,52171
"208376692",27460059,"Lith2","-",NULL,NULL,1230390,27460059,1664821,"44","45",NULL,NULL,NULL,NULL,52171
"208376691",27460059,"Lith1","AU",NULL,NULL,1230389,27460059,1664821,"44","45",NULL,NULL,NULL,NULL,52171
"208376690",27460059,"RockPlot","AU",NULL,NULL,1230388,27460059,1664821,"44","45",NULL,NULL,NULL,NULL,52171
"208376689",27460059,"Priority","0",NULL,NULL,1230387,27460059,1664821,"44","45",NULL,NULL,NULL,NULL,52171
"208376688",27460059,"DataSet","WINDDINE",NULL,NULL,1230383,27460059,1664821,"44","45",NULL,NULL,NULL,NULL,52171
"186410449",24746262,"Alt Des1","4P",NULL,NULL,1119792,24746262,1547610,"52","53",NULL,NULL,NULL,NULL,47515
"186410448",24746262,"Alt Min1","CL",NULL,NULL,1119791,24746262,1547610,"52","53",NULL,NULL,NULL,NULL,47515
"186410447",24746262,"Hardness","S",NULL,NULL,1119781,24746262,1547610,"52","53",NULL,NULL,NULL,NULL,47515
"186410446",24746262,"Weathering","E",NULL,NULL,1119780,24746262,1547610,"52","53",NULL,NULL,NULL,NULL,47515
"186410445",24746262,"Grainsize","F",NULL,NULL,1119779,24746262,1547610,"52","53",NULL,NULL,NULL,NULL,47515
"186410444",24746262,"Colour","3GR",NULL,NULL,1119778,24746262,1547610,"52","53",NULL,NULL,NULL,NULL,47515
"186410443",24746262,"Lithology1","SPU",NULL,NULL,1119772,24746262,1547610,"52","53",NULL,NULL,NULL,NULL,47515
"138587927",18818489,"H2O","d",NULL,NULL,867355,18818489,1233211,"106","108",NULL,NULL,NULL,NULL,37131
"138587926",18818489,"SQ","g",NULL,NULL,867354,18818489,1233211,"106","108",NULL,NULL,NULL,NULL,37131
"138587925",18818489,"Text","bdd",NULL,NULL,867341,18818489,1233211,"106","108",NULL,NULL,NULL,NULL,37131
"138587924",18818489,"Min3","amp",NULL,NULL,867324,18818489,1233211,"106","108",NULL,NULL,NULL,NULL,37131
"138587923",18818489,"Min2","mnt",NULL,NULL,867322,18818489,1233211,"106","108",NULL,NULL,NULL,NULL,37131
"138587922",18818489,"Min1","sil",NULL,NULL,867320,18818489,1233211,"106","108",NULL,NULL,NULL,NULL,37131
"138587921",18818489,"Colour1","gy",NULL,NULL,867319,18818489,1233211,"106","108",NULL,NULL,NULL,NULL,37131
"138587920",18818489,"Gsize","fg",NULL,NULL,867318,18818489,1233211,"106","108",NULL,NULL,NULL,NULL,37131
"138587919",18818489,"Fe_Est_Grade","L",NULL,NULL,867317,18818489,1233211,"106","108",NULL,NULL,NULL,NULL,37131
"138587918",18818489,"Lith1","Sif",NULL,NULL,867313,18818489,1233211,"106","108",NULL,NULL,NULL,NULL,37131
"86487427",11471479,"Comments","Non Magnetic Mafic",NULL,NULL,511786,11471479,792837,"96","97",NULL,NULL,NULL,NULL,22458
"86487426",11471479,"Texture","mas",NULL,NULL,511779,11471479,792837,"96","97",NULL,NULL,NULL,NULL,22458
"86487425",11471479,"Mineralisation1","amp",NULL,NULL,511775,11471479,792837,"96","97",NULL,NULL,NULL,NULL,22458
"86487424",11471479,"Grain","Fg",NULL,NULL,511774,11471479,792837,"96","97",NULL,NULL,NULL,NULL,22458
"86487423",11471479,"Lithology2","Sif",NULL,NULL,511773,11471479,792837,"96","97",NULL,NULL,NULL,NULL,22458
"86487422",11471479,"Lithology1","Mb",NULL,NULL,511772,11471479,792837,"96","97",NULL,NULL,NULL,NULL,22458
"86487421",11471479,"Colour","bk",NULL,NULL,511769,11471479,792837,"96","97",NULL,NULL,NULL,NULL,22458
"62809415",8094642,"H2O","d",NULL,NULL,373143,8094642,548925,"38","39",NULL,NULL,NULL,NULL,16206
"62809414",8094642,"SQ","g",NULL,NULL,373142,8094642,548925,"38","39",NULL,NULL,NULL,NULL,16206
"62809413",8094642,"Text","bdd",NULL,NULL,373129,8094642,548925,"38","39",NULL,NULL,NULL,NULL,16206
"62809412",8094642,"Min4","cly",NULL,NULL,373114,8094642,548925,"38","39",NULL,NULL,NULL,NULL,16206
"62809411",8094642,"Min3","hem",NULL,NULL,373112,8094642,548925,"38","39",NULL,NULL,NULL,NULL,16206
"62809410",8094642,"Min2","mnt",NULL,NULL,373110,8094642,548925,"38","39",NULL,NULL,NULL,NULL,16206
"62809409",8094642,"Min1","sil",NULL,NULL,373108,8094642,548925,"38","39",NULL,NULL,NULL,NULL,16206
"62809408",8094642,"Colour1","yebr",NULL,NULL,373107,8094642,548925,"38","39",NULL,NULL,NULL,NULL,16206
"62809407",8094642,"Gsize","fg",NULL,NULL,373106,8094642,548925,"38","39",NULL,NULL,NULL,NULL,16206
"62809406",8094642,"Fe_Est_Grade","m",NULL,NULL,373105,8094642,548925,"38","39",NULL,NULL,NULL,NULL,16206
"62809405",8094642,"Lith1","Sif",NULL,NULL,373101,8094642,548925,"38","39",NULL,NULL,NULL,NULL,16206
"62809404",8094642,"Reg","Lkf",NULL,NULL,373100,8094642,548925,"38","39",NULL,NULL,NULL,NULL,16206
"138601684",18819941,"Comments","Siltstone with minor thin pelite (shale) layers and quartz veins.  Breccia zone with quartz veins and pyrite veinlets and disseminations between 284.5 to 285 metres.   Quartz veins @ 286m (200 mm wide) and 286.7m (50mm wide).",NULL,NULL,867356,18819941,1233233,"283.9","290.2",NULL,NULL,NULL,NULL,37131
